0.02	0.35
0.04	0.34
0.07	0.34
0.09	0.33
0.12	0.33
0.14	0.35
0.17	0.34
0.19	0.35
0.21	0.35
0.24	0.34
0.26	0.35
0.29	0.35
0.31	0.34
0.34	0.35
0.36	0.34
0.39	0.34
0.41	0.34
0.43	0.33
0.46	0.33
0.48	0.36
0.51	0.35
0.53	0.36
0.56	0.37
0.58	0.37
0.61	0.4
0.63	0.39
0.65	0.36
0.68	0.37
0.7	0.35
0.73	0.35
0.75	0.35
0.78	0.32
0.8	0.33
0.83	0.33
0.85	0.33
0.87	0.35
0.9	0.35
0.92	0.35
0.95	0.36
0.97	0.35
1	0.35
1.02	0.35
1.05	0.34
1.07	0.34
1.09	0.35
1.12	0.33
1.14	0.34
1.17	0.34
1.19	0.35
1.22	0.36
1.24	0.36
1.26	0.35
1.29	0.37
1.31	0.35
1.34	0.38
1.36	0.38
1.39	0.36
1.41	0.36
1.44	0.34
1.46	0.34
1.48	0.34
1.51	0.32
1.53	0.33
1.56	0.31
1.58	0.32
1.61	0.34
1.63	0.34
1.66	0.34
1.68	0.35
1.7	0.34
1.73	0.36
1.75	0.36
1.78	0.34
1.8	0.34
1.83	0.34
1.85	0.33
1.88	0.34
1.9	0.33
1.92	0.34
1.95	0.35
1.97	0.35
2	0.36
2.02	0.36
2.05	0.36
2.07	0.38
2.1	0.37
2.12	0.36
2.14	0.36
2.17	0.34
2.19	0.34
2.22	0.34
2.24	0.32
2.27	0.33
2.29	0.32
2.31	0.32
2.34	0.36
2.36	0.35
2.39	0.36
2.41	0.36
2.44	0.35
2.46	0.35
2.49	0.35
2.51	0.34
2.53	0.35
2.56	0.34
2.58	0.34
2.61	0.35
2.63	0.36
2.66	0.36
2.68	0.36
2.71	0.35
2.73	0.36
2.75	0.35
2.78	0.35
2.8	0.35
2.83	0.36
2.85	0.35
2.88	0.36
2.9	0.33
2.93	0.34
2.95	0.33
2.97	0.32
3	0.31
3.02	0.31
3.05	0.31
3.07	0.34
3.1	0.34
3.12	0.35
3.15	0.34
3.17	0.35
3.19	0.35
3.22	0.36
3.24	0.34
3.27	0.34
3.29	0.34
3.32	0.34
3.34	0.34
3.36	0.34
3.39	0.33
3.41	0.34
3.44	0.33
3.46	0.35
3.49	0.35
3.51	0.34
3.54	0.36
3.56	0.36
3.58	0.35
3.61	0.36
3.63	0.33
3.66	0.33
3.68	0.33
3.71	0.32
3.73	0.33
3.76	0.33
3.78	0.33
3.8	0.37
3.83	0.36
3.85	0.36
3.88	0.36
3.9	0.36
3.93	0.36
3.95	0.35
3.98	0.34
4	0.34
4.02	0.33
4.05	0.34
4.07	0.35
4.1	0.35
4.12	0.36
4.15	0.35
4.17	0.36
4.2	0.36
4.22	0.37
4.24	0.33
4.27	0.35
4.29	0.34
4.32	0.35
4.34	0.35
4.37	0.33
4.39	0.32
4.42	0.35
4.44	0.32
4.46	0.34
4.49	0.32
4.51	0.33
4.54	0.36
4.56	0.37
4.59	0.37
4.61	0.37
4.63	0.36
4.66	0.38
4.68	0.37
4.71	0.36
4.73	0.35
4.76	0.35
4.78	0.34
4.81	0.35
4.83	0.33
4.85	0.34
4.88	0.34
4.9	0.34
4.93	0.35
4.95	0.36
4.98	0.36
5	0.39
5.03	0.38
5.05	0.38
5.07	0.38
5.1	0.36
5.12	0.36
5.15	0.36
5.17	0.34
5.2	0.36
5.22	0.35
5.25	0.35
5.27	0.38
5.29	0.38
5.32	0.38
5.34	0.38
5.37	0.38
5.39	0.39
5.42	0.38
5.44	0.37
5.47	0.37
5.49	0.36
5.51	0.37
5.54	0.38
5.56	0.38
5.59	0.39
5.61	0.38
5.64	0.38
5.66	0.39
5.68	0.38
5.71	0.38
5.73	0.4
5.76	0.4
5.78	0.41
5.81	0.41
5.83	0.4
5.86	0.4
5.88	0.4
5.9	0.38
5.93	0.38
5.95	0.36
5.98	0.36
6	0.41
6.03	0.4
6.05	0.4
6.08	0.4
6.1	0.39
6.12	0.41
6.15	0.41
6.17	0.39
6.2	0.4
6.22	0.4
6.25	0.41
6.27	0.43
6.3	0.44
6.32	0.44
6.34	0.45
6.37	0.44
6.39	0.46
6.42	0.46
6.44	0.46
6.47	0.47
6.49	0.48
6.52	0.48
6.54	0.5
6.56	0.49
6.59	0.5
6.61	0.49
6.64	0.48
6.66	0.48
6.69	0.47
6.71	0.46
6.73	0.49
6.76	0.49
6.78	0.5
6.81	0.52
6.83	0.53
6.86	0.54
6.88	0.55
6.91	0.53
6.93	0.54
6.95	0.53
6.98	0.54
7	0.55
7.03	0.55
7.05	0.55
7.08	0.56
7.1	0.57
7.13	0.59
7.15	0.59
7.17	0.59
7.2	0.6
7.22	0.61
7.25	0.61
