0.0	0.3
0.5	0.4
1.0	0.4
1.5	0.4
2.0	0.4
2.5	0.4
3.0	0.3
3.5	0.3
4.0	0.3
4.5	0.4
5.0	0.4
5.5	0.4
6.0	0.4
6.5	0.4
7.0	0.4
7.5	0.4
8.0	0.5
8.5	0.5
9.0	0.6
9.5	0.6
10.0	0.6
10.5	0.6
11.0	0.7
11.5	0.8
12.0	0.9
12.5	1.1
13.0	1.3
13.5	1.4
14.0	1.4
14.5	1.4
15.0	1.3
16.0	1.4
16.5	1.6
17.0	2
17.5	2.7
18.0	3.1
18.5	3.2
19.0	3
19.5	2.6
20.0	2.3
20.5	2.2
21.0	2.4
21.5	3.1
22.0	4.4
22.5	5.5
23.0	5.9
23.5	5.4
24.0	4.5
24.5	3.5
25.0	3
25.5	2.9
26.0	3.5
26.5	5.1
27.0	7.2
27.5	9.4
28.0	10
28.5	9.1
29.0	7.4
29.5	5.7
30.0	5
30.5	8.4
31.0	12.8
31.5	18.1
32.0	22.4
32.5	22.7
33.0	19.3
33.5	14.8
34.0	11
34.5	10
35.0	11.9
35.5	16.5
36.0	23.6
36.5	32
37.0	37.6
37.5	36.7
38.0	30.8
38.5	23
39.0	17.3
39.5	15.7
40.0	17.8
40.5	23.2

