0.02	0.3
0.04	0.29
0.07	0.29
0.09	0.32
0.12	0.31
0.14	0.3
0.17	0.32
0.19	0.33
0.21	0.29
0.24	0.3
0.26	0.3
0.29	0.3
0.31	0.27
0.34	0.29
0.36	0.3
0.39	0.3
0.41	0.31
0.43	0.32
0.46	0.31
0.48	0.31
0.51	0.32
0.53	0.31
0.56	0.34
0.58	0.34
0.61	0.33
0.63	0.33
0.65	0.31
0.68	0.29
0.7	0.3
0.73	0.28
0.75	0.28
0.78	0.28
0.8	0.28
0.83	0.31
0.85	0.33
0.87	0.32
0.9	0.3
0.92	0.29
0.95	0.27
0.97	0.26
1	0.27
1.02	0.31
1.05	0.3
1.07	0.28
1.09	0.31
1.12	0.3
1.14	0.31
1.17	0.32
1.19	0.33
1.22	0.3
1.24	0.32
1.26	0.3
1.29	0.33
1.31	0.32
1.34	0.33
1.36	0.32
1.39	0.33
1.41	0.3
1.44	0.32
1.46	0.3
1.48	0.32
1.51	0.29
1.53	0.3
1.56	0.32
1.58	0.33
1.61	0.31
1.63	0.34
1.66	0.32
1.68	0.29
1.7	0.28
1.73	0.29
1.75	0.3
1.78	0.29
1.8	0.3
1.83	0.32
1.85	0.31
1.88	0.31
1.9	0.32
1.92	0.32
1.95	0.31
1.97	0.32
2	0.31
2.02	0.34
2.05	0.34
2.07	0.33
2.1	0.33
2.12	0.32
2.14	0.31
2.17	0.31
2.19	0.31
2.22	0.31
2.24	0.29
2.27	0.27
2.29	0.3
2.31	0.31
2.34	0.32
2.36	0.35
2.39	0.36
2.41	0.33
2.44	0.33
2.46	0.31
2.49	0.31
2.51	0.29
2.53	0.31
2.56	0.31
2.58	0.31
2.61	0.3
2.63	0.33
2.66	0.32
2.68	0.32
2.71	0.31
2.73	0.32
2.75	0.3
2.78	0.31
2.8	0.29
2.83	0.31
2.85	0.3
2.88	0.31
2.9	0.3
2.93	0.31
2.95	0.3
2.97	0.28
3	0.27
3.02	0.32
3.05	0.3
3.07	0.3
3.1	0.32
3.12	0.33
3.15	0.29
3.17	0.31
3.19	0.31
3.22	0.31
3.24	0.29
3.27	0.3
3.29	0.32
3.32	0.32
3.34	0.32
3.36	0.34
3.39	0.32
3.41	0.32
3.44	0.31
3.46	0.32
3.49	0.32
3.51	0.34
3.54	0.31
3.56	0.32
3.58	0.33
3.61	0.33
3.63	0.33
3.66	0.33
3.68	0.34
3.71	0.31
3.73	0.32
3.76	0.36
3.78	0.37
3.8	0.37
3.83	0.4
3.85	0.4
3.88	0.38
3.9	0.38
3.93	0.38
3.95	0.39
3.98	0.39
4	0.39
4.02	0.43
4.05	0.44
4.07	0.44
4.1	0.47
4.12	0.48
4.15	0.45
4.17	0.47
4.2	0.45
4.22	0.46
4.24	0.45
4.27	0.46
4.29	0.47
4.32	0.5
4.34	0.5
4.37	0.54
4.39	0.54
4.42	0.57
4.44	0.55
4.46	0.57
4.49	0.61
4.51	0.64
4.54	0.64
4.56	0.7
4.59	0.7
4.61	0.7
4.63	0.71
4.66	0.75
4.68	0.77
4.71	0.78
4.73	0.79
4.76	0.86
4.78	0.88
4.81	0.9
4.83	0.97
4.85	1.01
4.88	1.02
4.9	1.04
4.93	1.07
4.95	1.09
4.98	1.11
5	1.14
5.03	1.19
5.05	1.23
5.07	1.28
5.1	1.33
5.12	1.38
5.15	1.42
5.17	1.45
5.2	1.49
5.22	1.55
5.25	1.58
5.27	1.63
5.29	1.69
5.32	1.74
5.34	1.77
5.37	1.85
5.39	1.9
5.42	1.98
5.44	2.01
5.47	2.09
5.49	2.16
5.51	2.26
5.54	2.32
5.56	2.44
5.59	2.48
5.61	2.55
5.64	2.59
5.66	2.67
5.68	2.73
5.71	2.84
5.73	2.9
5.76	3.02
5.78	3.09
5.81	3.22
5.83	3.28
5.86	3.4
5.88	3.48
5.9	3.62
5.93	3.66
5.95	3.79
5.98	3.86
6	3.95
6.03	4.02
6.05	4.17
6.08	4.28
6.1	4.43
6.12	4.56
6.15	4.69
6.17	4.78
6.2	4.92
6.22	5.1
6.25	5.26
6.27	5.38
6.3	5.5
6.32	5.61
6.34	5.69
6.37	5.83
6.39	5.98
6.42	6.18
6.44	6.3
6.47	6.48
6.49	6.64
6.52	6.85
6.54	6.99
6.56	7.21
6.59	7.36
6.61	7.53
6.64	7.6
6.66	7.76
6.69	7.85
6.71	8.01
6.73	8.11
6.76	8.36
6.78	8.49
6.81	8.71
6.83	8.82
6.86	9.04
6.88	9.16
6.91	9.34
6.93	9.43
6.95	9.62
6.98	9.66
7	9.79
7.03	9.83
7.05	9.95
7.08	9.97
7.1	10.12
7.13	10.14
7.15	10.29
7.17	10.26
7.2	10.36
7.22	10.34
7.25	10.43
7.27	10.4
7.3	10.51
7.32	10.45
7.35	10.55
7.37	10.5
7.39	10.55
7.42	10.49
7.44	10.57
7.47	10.5
7.49	10.54
7.52	10.46
7.54	10.48
7.57	10.39
7.59	10.4
7.61	10.35
7.64	10.33
7.66	10.24
7.69	10.23
7.71	10.14
7.74	10.07
7.76	10.02
7.78	9.99
7.81	9.89
7.83	9.78
7.86	9.69
7.88	9.6
7.91	9.5
7.93	9.4
7.96	9.32
7.98	9.2
8	9.11
8.03	9
8.05	8.93
8.08	8.83
8.1	8.76
8.13	8.63
8.15	8.55
8.18	8.42
8.2	8.35
8.22	8.21
8.25	8.14
8.27	7.99
8.3	7.9
8.32	7.74
8.35	7.69
8.37	7.51
8.4	7.45
8.42	7.33
8.44	7.29
8.47	7.13
8.49	7.11
8.52	6.97
8.54	6.91
8.57	6.77
8.59	6.72
8.62	6.58
8.64	6.53
8.66	6.39
8.69	6.35
8.71	6.23
8.74	6.22
8.76	6.12
8.79	6.11
8.81	6.03
8.84	6.03
8.86	5.95
8.88	5.96
8.91	5.87
8.93	5.85
8.96	5.77
8.98	5.77
9.01	5.7
9.03	5.72
9.05	5.66
9.08	5.68
9.1	5.6
9.13	5.65
9.15	5.65
9.18	5.7
9.2	5.69
9.23	5.76
9.25	5.73
9.27	5.78
9.3	5.82
9.32	5.9
9.35	5.94
9.37	5.99
9.4	6
9.42	6.06
9.45	6.13
9.47	6.2
9.49	6.31
9.52	6.4
9.54	6.52
9.57	6.63
9.59	6.78
9.62	6.91
9.64	7.07
9.67	7.17
9.69	7.34
9.71	7.46
9.74	7.65
9.76	7.75
9.79	7.91
9.81	8.02
9.84	8.2
9.86	8.32
9.89	8.6
9.91	8.8
9.93	9.08
9.96	9.29
9.98	9.58
10.01	9.81
10.03	10.11
10.06	10.34
10.08	10.68
10.1	10.83
10.13	11.08
10.15	11.29
10.18	11.58
10.2	11.77
10.23	12.16
10.25	12.45
10.28	12.86
10.3	13.15
10.32	13.57
10.35	13.89
10.37	14.32
10.4	14.62
10.42	15.08
10.45	15.33
10.47	15.72
10.5	15.98
10.52	16.37
10.54	16.65
10.57	17.2
10.59	17.56
10.62	18.1
10.64	18.51
10.67	19.09
10.69	19.5
10.72	20.1
10.74	20.57
10.76	21.14
10.79	21.45
10.81	21.96
10.84	22.36
10.86	22.83
10.89	23.25
10.91	23.82
10.94	24.32
10.96	24.94
10.98	25.54
11.01	26.2
11.03	26.86
11.06	27.45
11.08	28.13
11.11	28.75
11.13	29.48
11.15	29.99
11.18	30.59
11.2	31.01
11.23	31.61
11.25	32.12
11.28	32.97
11.3	33.66
11.33	34.6
11.35	35.33
11.37	36.23
11.4	36.87
11.42	37.86
11.45	38.55
11.47	39.5
11.5	39.97
11.52	40.74
11.55	41.22
11.57	41.94
11.59	42.43
11.62	43.43
11.64	44.12
11.67	45.09
11.69	45.82
11.72	46.87
11.74	47.64
11.77	48.54
11.79	49.12
11.81	49.69
11.84	49.85
11.86	50
11.89	50
11.91	49.99
11.94	49.99
11.96	49.99
11.99	49.99
12.01	49.99
12.03	49.99
12.06	49.99
12.08	49.99
12.11	49.99
12.13	49.99
12.16	49.99
12.18	49.99
12.21	50
12.23	49.99
12.25	49.99
12.28	49.99
12.3	49.99
12.33	49.99
12.35	49.99
12.38	49.99
12.4	49.99
12.42	49.99
12.45	49.99
12.47	49.99
12.5	49.99
12.52	49.99
12.55	49.99
12.57	49.99
12.6	49.99
12.62	49.99
12.64	49.99
12.67	49.99
12.69	49.99
12.72	49.99
12.74	49.99
12.77	49.99
12.79	49.99
12.82	49.99
12.84	50
12.86	49.99
12.89	49.99
12.91	49.99
12.94	49.99
12.96	49.99
12.99	49.99
13.01	49.99
13.04	49.99
13.06	49.99
13.08	49.99
13.11	49.99
13.13	49.99
13.16	50
13.18	50
13.21	49.99
13.23	49.99
13.26	49.99
13.28	49.99
13.3	50
13.33	49.74
13.35	49.45
13.38	48.88
13.4	48.3
13.43	47.47
13.45	46.85
13.47	46.05
13.5	45.49
13.52	44.68
13.55	44.08
13.57	43.36
13.6	42.91
13.62	42.36
13.65	41.97
13.67	41.5
13.69	41.1
13.72	40.5
13.74	40.03
13.77	39.52
13.79	39.15
13.82	38.71
13.84	38.35
13.87	37.98
13.89	37.72
13.91	37.39
13.94	37.23
13.96	37.08
13.99	36.86
14.01	36.69
14.04	36.53
14.06	36.37
14.09	36.21
14.11	36.17
14.13	36.08
14.16	36.08
14.18	36.06
14.21	36.21
14.23	36.29
14.26	36.48
14.28	36.6
14.31	36.85
14.33	36.98
14.35	37.29
14.38	37.47
14.4	37.9
14.43	38.18
14.45	38.65
14.48	38.98
14.5	39.54
14.52	39.89
14.55	40.5
14.57	40.97
14.6	41.65
14.62	42.16
14.65	42.75
14.67	43.26
14.7	43.89
14.72	44.37
14.74	45.12
14.77	45.8
14.79	46.66
14.82	47.48
14.84	48.36
14.87	48.97
14.89	49.57
14.92	49.85
14.94	49.99
14.96	49.99
14.99	49.99
15.01	49.99
15.04	49.99
15.06	49.99
15.09	49.99
15.11	49.99
15.14	49.99
15.16	49.99
15.18	49.99
15.21	49.99
15.23	49.99
15.26	49.99
15.28	49.99
15.31	49.99
15.33	49.99
15.36	49.99
15.38	49.99
15.4	49.99
15.43	49.99
15.45	49.99
15.48	49.99
15.5	49.99
15.53	49.99
15.55	49.99
15.57	49.99
15.6	49.99
15.62	49.99
15.65	49.99
15.67	49.99
15.7	49.99
15.72	49.99
15.75	49.99
15.77	49.99
15.79	49.99
15.82	49.99
15.84	49.99
15.87	49.99
15.89	49.99
15.92	49.99
15.94	49.99
15.97	49.99
15.99	49.99
16.01	50
16.04	50
16.06	50
16.09	49.99
16.11	49.99
16.14	49.99
16.16	49.99
16.19	50
16.21	50
16.23	49.99
16.26	49.99
16.28	49.99
16.31	49.99
16.33	49.99
16.36	49.99
16.38	49.99
16.41	49.99
16.43	49.99
16.45	49.99
16.48	49.99
16.5	49.99
16.53	49.99
16.55	49.99
16.58	49.99
16.6	49.99
16.63	49.99
16.65	49.99
16.67	49.99
16.7	49.99
16.72	49.99
16.75	49.99
16.77	49.99
16.8	49.99
16.82	49.99
16.84	49.99
16.87	49.99
16.89	49.99
16.92	49.99
16.94	49.99
16.97	49.99
16.99	49.99
17.02	49.99
17.04	49.99
17.06	49.99
17.09	49.99
17.11	49.99
17.14	49.99
17.16	49.99
17.19	49.99
17.21	49.99
17.24	49.99
17.26	49.99
17.28	49.99
17.31	49.99
17.33	49.99
17.36	49.99
17.38	49.99
17.41	49.99
17.43	49.99
17.46	50
17.48	50
17.5	50
17.53	49.99
17.55	49.99
17.58	49.99
17.6	49.99
17.63	50
17.65	50
17.68	49.99
17.7	49.99
17.72	49.99
17.75	49.99
17.77	49.99
17.8	49.99
17.82	49.99
17.85	49.99
17.87	49.99
17.89	49.99
17.92	49.99
17.94	49.99
17.97	49.99
17.99	49.99
18.02	49.99
18.04	49.99
18.07	49.99
18.09	49.99
18.11	49.99
18.14	49.99
18.16	49.99
18.19	49.99
18.21	49.99
18.24	49.99
18.26	49.99
18.29	49.99
18.31	49.99
18.33	49.99
18.36	49.99
18.38	49.99
18.41	49.99
18.43	49.99
18.46	49.99
18.48	49.99
18.51	49.99
18.53	49.99
18.55	49.99
18.58	49.99
18.6	50
18.63	49.99
18.65	49.99
18.68	49.99
18.7	49.99
18.73	49.99
18.75	49.99
18.77	49.99
18.8	49.99
18.82	49.99
18.85	49.99
18.87	49.99
18.9	49.99
18.92	50
18.94	50
18.97	49.99
18.99	49.99
19.02	49.99
19.04	49.99
19.07	50
19.09	50
19.12	49.99
19.14	49.99
19.16	49.99
19.19	49.99
19.21	49.99
19.24	49.99
19.26	49.99
19.29	49.99
19.31	49.99
19.34	49.99
19.36	49.99
19.38	49.99
19.41	49.99
19.43	49.99
19.46	49.99
19.48	49.99
19.51	49.99
19.53	49.99
19.56	49.99
19.58	49.99
19.6	49.99
19.63	49.99
19.65	49.99
19.68	49.99
19.7	49.99
19.73	49.99
19.75	49.99
19.78	49.99
19.8	49.99
19.82	49.99
19.85	49.99
19.87	49.99
19.9	49.99
19.92	49.99
19.95	49.99
19.97	49.99
19.99	49.99
20.02	49.99
20.04	50
20.07	49.99
20.09	49.99
20.12	49.99
20.14	49.99
20.17	49.99
20.19	49.99
20.21	49.99
20.24	49.99
20.26	49.99
20.29	49.99
20.31	49.99
20.34	49.99
20.36	50
20.39	50
20.41	49.99
20.43	49.99
20.46	49.99
20.48	49.99
20.51	49.99
20.53	49.99
20.56	49.99
20.58	49.99
20.61	49.99
